ts_code,com_name,com_id,chairman,manager,secretary,reg_capital,setup_date,province,city,introduction,website,email,office,business_scope,employees,main_business,exchange
920953.BJ,山东国子软件股份有限公司,370127200014506,韩承志,韩承志,王蕾兵,12811.599,20040319,山东,济南市,公司是专业的应用软件产品研发和行业解决方案提供商，已通过高新技术企业认定、双软认定、CMMI L5软件开发成熟度评估、信息系统集成及服务三级资质认证、ISO9001质量管理体系认证、ISO27001信息安全管理体系认证、ISO20000IT服务管理体系认证。公司专注于行政事业单位、教育领域、大型企业的资产、设备管理系统的研发、推广、服务。经过多年的努力，公司打造了一个面向多行业的成熟的资产、设备管理软件系列，达到了国内领先水平。公司先后为上千家大型单位用户提供了资产管理软件及服务，成长为国内资产、设备管理软件行业较有影响力的公司之一。公司属于软件和信息技术服务业，公司主要为行政事业单位、教育领域、大型企业提供管理信息化行业解决方案服务。公司具备独立自主的研发能力，目前公司已拥有86项软件产品著作权。公司拥有较强的研发和技术服务实力并积累了丰富的经验，能够为客户提供优质软件产品和定制行业解决方案。,www.googosoft.com,gzrjgf@163.com;gzsmkj@163.com,山东省济南市历城区高新区春晖路2966号济南高新区战略性新兴产业基地1号楼,一般项目：软件开发；软件销售；计算机软硬件及外围设备制造；计算机软硬件及辅助设备零售；信息安全设备销售；数字技术服务；电子产品销售；通讯设备销售；教学专用仪器销售；信息系统集成服务；互联网销售(除销售需要许可的商品)；网络技术服务；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；会议及展览服务；数据处理服务；信息系统运行维护服务；信息技术咨询服务；物联网技术研发；物联网设备制造；物联网设备销售；物联网应用服务；物联网技术服务；智能机器人的研发；服务消费机器人制造；智能机器人销售；纸制品销售；电子元器件零售；办公设备耗材销售；互联网数据服务；非居住房地产租赁。(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。,988,资产管理数字化解决方案,BSE
833694.BJ,新道科技股份有限公司,460200000103419,陈强兵,陈强兵,李关锋,23648.8834,20110430,海南,三亚市,公司是亚太本土最大的企业管理软件、企业互联网服务提供商——用友集团的重要成员企业，基于内涵建设、依托信息技术，面向本科院校、职业院校经管类专业提供实践教学解决方案，以泛经管人才培养为目标，与院校共同构建实践育人能力，服务中国教育事业，服务中国产业发展。作为“经管实践教学领航者”和“中国大学创新创业教育合作伙伴”，公司凭借先进的实践育人理念、双赢的产教融合模式、开放的实践教学平台、强大的教育服务体系，与全国2600多所院校及社会机构开展合作，覆盖实践教学基地超过5500个，培养实践教学师资超过5000人，为260万家信息化企业输送理解业务、掌握工具、擅长沟通的管理与信息化人才。,www.seentao.com,seentaoir@seentao.com,北京市海淀区北清路68号用友产业园北区16E,"软件开发;软件销售;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;信息系统集成服务;互联网销售(除销售需要许可的商品);教育咨询服务(不含涉许可审批的教育培训活动);信息咨询服务(不含许可类信息咨询服务);人力资源服务(不含职业中介活动、劳务派遣服务);计算机系统服务;技术进出口;货物进出口;大数据服务;计算机软硬件及辅助设备批发;计算机软硬件及辅助设备零售;企业管理咨询;认证咨询;互联网设备销售;云计算设备销售;计算器设备销售;互联网数据服务;工业互联网数据服务;办公设备耗材制造;数字内容制作服务(不含出版发行);业务培训(不含教育培训、职业技能培训等需取得许可的培训);工艺美术品及礼仪用品销售(象牙及其制品除外);电子产品销售;市场营销策划;咨询策划服务;项目策划与公关服务;企业形象策划;会议及展览服务;职业中介活动;互联网信息服务(一般经营项目自主经营,许可经营项目凭相关许可证或者批准文件经营)(依法须经批准的项目,经相关部门批准后方可开展经营活动。)",620,"A系列产品,D系列产品,S系列产品,T系列产品,教育元宇宙产品,青椒课堂系列产品,校外系列产品,新道云服务等",BSE
874747.BJ,深圳市维琪科技股份有限公司,440306105162558,丁文锋,丁文锋,,5000.0,20110112,广东,深圳市,公司主要从事以皮肤活性多肽为核心、以中国特色植物原料等为补充、以关键性一般添加剂原料为拓展的化妆品原料的研发、生产和销售；同时公司依托在化妆品原料创新研发和应用方面的优势，延伸化妆品原料业务链条，为客户提供化妆品成品的设计、研发和制造，以及提供定制化原料开发等相关服务。经过十余年的发展，公司已形成较为完备的原料创新研发、皮肤解决方案定制、成品智造等全链条产品和服务体系，将继续践行“用创新科技满足人类对美丽和健康的追求”的使命，坚持以技术创新驱动企业发展，打造中国化妆品原料品牌，致力于成为国内化妆品原料市场的领军企业。,www.winkey-china.com,zqb@winkey-china.com,广东省深圳市南山区桃源街道长源社区学苑大道1001号南山智园D3栋2401,"一般经营项目:多肽产品、氨基酸及其衍生物、保健用品、化妆品的技术开发及信息咨询;多肽产品、氨基酸及其衍生物、保健用品、化妆品的研发相关仪器及试剂的销售(以上均不含食品、药品的销售);国内贸易、经营进出口业务(法律、行政法规、国务院决定规定在登记前须经批准的项目除外)。海洋生物活性物质提取、纯化、合成技术研发;生物基材料技术研发;生物基材料制造;生物基材料销售;发酵过程优化技术研发;生物化工产品技术研发;专用化学产品制造(不含危险化学品);专用化学产品销售(不含危险化学品);日用化学产品制造;日用化学产品销售。(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)许可经营项目:多肽及相关原料的生产。",436,化妆品原料的研发、生产、销售以及相关衍生产品和服务,BSE
870307.BJ,海南传味文昌鸡产业股份有限公司,469005000002799,林鹏,林鹏,林鹏,8058.57,20051205,海南,文昌市,公司主营业务为文昌鸡的种鸡繁育、鸡苗孵化、肉鸡饲养及销售、活鸡贸易、蛋制品、冰鲜鸡及熟制鸡产品销售。具体而言，公司的产品主要为文昌鸡系列产品。公司现拥有种鸡场1座(种鸡场内含孵化厂1座)，肉质改良试验场1个(租赁)、合作专业养殖户164户，公司销售网点基本覆盖海南省各市县及重点乡镇，部分产品销往广东徐闻、雷州半岛等地区。文昌鸡属于慢速型黄羽鸡品种，因其原产地海南省文昌市得名，该品种历史悠久，在海南分布广泛，其中以文昌市为中心产区。具有觅食能力强，耐粗饲、耐热等特点，其肉质鲜嫩，肉香浓郁，皮薄骨酥，肌内脂肪含量高，皮下脂肪含量适中，是海南四大名菜之一，在两广、福建、港澳以及东南亚等地享有较高声誉。,www.hnchuanwei.com,hainanchuanwei@163.com,海南省文昌市抱罗镇文铺路8号,文昌鸡育种、养殖、科研提纯、复壮、购销;兽药销售;生鸡屠宰加工销售;食品生产销售;冷链运输。,439,"文昌鸡的种鸡繁育,鸡苗孵化,肉鸡饲养及销售,活鸡贸易,蛋制品,冰鲜鸡及熟制鸡产品生产和销售",BSE
870040.BJ,杭州思源信息技术股份有限公司,330105000041239,纪金岭,纪金岭,邹秋荣,4699.531,20021225,浙江,杭州市,公司致力于成为一家具有品牌影响力的安防系统集成信息化服务外包供应商。公司主营业务为提供安防系统的集成、运营和维护服务，包括系统方案咨询与设计、软件定制化开发、设备供应、系统集成、系统运营和维护等，致力于为客户提供整体的安防系统解决方案。公司主营业务一般以工程承包形式开展，按照合同总价收费，方案设计、软件开发等增值服务。,www.hzsyuan.com,67173780@qq.com,浙江省杭州市拱墅区香槟之约园D幢529-1(办公)室,一般项目：光电子器件制造；电子元器件制造；电子元器件批发；光通信设备销售；软件销售；安全技术防范系统设计施工服务；信息系统集成服务；安全系统监控服务；信息安全设备销售；物联网应用服务；集成电路芯片及产品销售；网络与信息安全软件开发；数字视频监控系统销售；电子测量仪器销售；量子计算技术服务；信息安全设备制造；通信设备制造；移动通信设备制造；光通信设备制造；物联网设备制造；电子测量仪器制造；安防设备制造；电子专用材料制造；软件开发；物联网技术研发(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。许可项目：住宅室内装饰装修；建筑劳务分包(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准)。,87,一般项目：光电子器件制造；电子元器件制造；电子元器件批发；光通信设备销售；软件销售；安全技术防范系统设计施工服务；信息系统集成服务；安全系统监控服务；信息安全设备销售；物联网应用服务；集成电路芯片及产品销售；网络与信息安全软件开发；数字视频监控系统销售；电子测量仪器销售；量子计算技术服务；信息安全设备制造；通信设备制造；移动通信设备制造；光通信设备制造；物联网设备制造；电子测量仪器制造；安防设备制造；电子专用材料制造；软件开发；物联网技术研发。许可项目：住宅室内装饰装修；建筑劳务分包,BSE
920564.BJ,陕西天润科技股份有限公司,610000100207015,陈利,陈利,王敏,8910.3621,19990409,陕西,西安市,公司成立于1999年，专业从事摄影测量与遥感、工程测量、地籍测绘、地理信息系统(GIS)工程、地图编制等测绘及地理信息产业，为城市规划、土地管理、资源开发、交通、物流、公共安全等行业提供高质量的地理信息产品和技术服务，2005年7月获高新技术企业认定证书，通过了ISO9001-2000质量管理体系认证，具有国家综合甲级测绘资质证书。2007年、2008年、2009年、2010年连续多年被西安市工商行政管理局、西安市人民政府授予“守合同重信用”单位称号。公司聚集了一批掌握现代测绘高新技术的高级工程师、工程师、科研开发及生产技术人员。软件研发负责人为海外留学归国的高端技术人才，拥有先进的管理理念及丰富的软件研发经验。,www.trgis.com,minwang@trgis.com;contact@trgis.com,陕西省西安市碑林区雁塔路中段58号百瑞广场A区15层,一般项目：软件开发；信息系统集成服务；人工智能行业应用系统集成服务；卫星遥感数据处理；地理遥感信息服务；卫星遥感应用系统集成；卫星技术综合应用系统集成；卫星导航服务；规划设计管理；互联网数据服务；土地调查评估服务；土地整治服务；不动产登记代理服务；房地产评估；社会稳定风险评估；信息技术咨询服务；水资源管理；生态资源监测；环境保护监测；社会调查(不含涉外调查)；物联网应用服务；3D打印服务；数字内容制作服务(不含出版发行)；技术进出口；导航、测绘、气象及海洋专用仪器销售；计算机软硬件及辅助设备零售。(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)许可项目：劳务派遣服务；测绘服务；国土空间规划编制；互联网信息服务；检验检测服务；地质灾害治理工程监理；地质灾害治理工程设计；地质灾害治理工程勘查；文物保护工程勘察；通用航空服务；第一类增值电信业务；第二类增值电信业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准),551,遥感与测绘地理信息数据服务和空间信息系统开发应用与集成服务,BSE
920476.BJ,海能未来技术集团股份有限公司,370100400004996,张振方,徐渊,宋晓东,8517.98,20061129,山东,济南市,公司致力于食品安全与营养、药品安全监督的分析仪器和分析方法的研究以及行业内应用方案的解决。TART品质认证标准通过多达17道检验工序确保了海能每一台分析仪器的品质和精确度，触摸机身。海能追求与仪器本身同样高品质的售后服务层次，不断努力建立全天候7×24服务响应机制的更高台阶。,www.hanon.cc,songxiaodong@hanon.cc;hanonzqb@hanon.cc,山东省济南市高新区经十路7000号汉峪金谷A3地块1号楼第四层,一般项目：工程和技术研究和试验发展；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；软件开发；软件销售；实验分析仪器制造；实验分析仪器销售；生态环境监测及检测仪器仪表制造；生态环境监测及检测仪器仪表销售；第一类医疗器械生产；第一类医疗器械销售；第二类医疗器械销售；生物化工产品技术研发；人工智能通用应用系统；智能控制系统集成；智能机器人的研发；智能机器人销售；物联网技术研发；物联网应用服务；物联网技术服务；信息技术咨询服务；以自有资金从事投资活动；非居住房地产租赁(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)许可项目：第二类医疗器械生产；第三类医疗器械生产；第三类医疗器械经营；医疗服务；检验检测服务；货物进出口；技术进出口(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准),569,"科学仪器的研发,生产,销售和应用解决方案开发等技术服务,拥有以有机元素分析,样品前处理,色谱光谱,通用仪器为主的四大系列产品",BSE
920033.BJ,重庆康普化学工业股份有限公司,500221000021417,邹潜,张冬梅,张渝,11913.525,20061102,重庆,重庆市,公司主要从事金属萃取剂产品的研发、生产和销售。目前公司铜萃取剂产品已远销国际主要的金属铜产量国，国外客户走向多元化。在主抓国际客户的同时，公司在国内主动出击，依靠国内领先的技术和质量优势，迅速成为国内最大的铜萃取剂生产商，并逐步抢占国际巨头在国内的市场份额，取得了较好的效果。公司拥有36人的技术研发队伍，建设有市级研发中心—金属萃取工程技术研究中心，依靠强大的研发能力，根据客户矿石品位研发定制的萃取剂，目前已独立研发80多种金属萃取剂产品。,www.kopperchem.cn,zhang.yu@kopperchem.com;info@kopperchem.com,重庆市长寿区齐心大道38号康普化学技术研究院,许可项目：危险化学品生产；货物及技术进出口业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准)一般项目：专用化学产品制造(不含危险化学品)；非居住房地产租赁；研制、生产、销售化工产品、金属萃取剂、矿山用化学品(不含危险化学品)；金属溶剂萃取工程技术的设计、应用。(除依法须经批准的项目外，凭营业执照依法自主开展经营活动),367,"主要产品为金属萃取剂产品及技术应用与服务,特种表面活性剂产品及技术应用与服务.",BSE
874302.BJ,河南嘉晨智能控制股份有限公司,91410100685667683F,姚欣,姚欣,,5100.0,20090304,河南,郑州市,公司主营业务为车辆智能驱动控制系统的研发、生产和销售。公司将车辆“运动控制”(包括电机驱动控制和整车控制)与“智能网联”有效融合，为整车制造厂商提供“运动控制+智能网联”的整体解决方案。公司依托电机驱动控制、整车控制和智能网联三大子系统，运用电力电子技术、嵌入式软件技术、无线通讯技术、边缘计算及云端智能算法模型等技术，实现车辆信息的感知、运算、决策和运动控制，以及车辆运行的远程监控、故障智能诊断和关键部件的全生命周期管理。公司主要产品目前已广泛应用于工业车辆，并在高空作业平台、挖掘机等工程机械、工业机器人和场地车等领域实现应用。公司的下游客户包括杭叉集团、安徽合力、诺力股份、柳工、龙工、徐工、丰田(TOYOTA)、凯傲(KION)、永恒力(JUNGHEINRICH)、科朗(CROWN)、海斯特(HYSTER)、斗山(DOOSAN)等国内外主要整车制造厂商。公司已与杭叉集团、安徽合力、诺力股份等客户建立战略合作伙伴关系。公司是国家级专精特新“小巨人”企业、国家高新技术企业、全国电子信息行业优秀企业，工信部“2021年绿色制造名单”企业、河南省科技瞪羚企业、河南省技术创新示范企业、河南省智能装备制造重点企业、河南省人工智能创新型企业、河南省知识产权强势企业、河南省质量标杆企业等。,jiachenin.com,zqb@jiachenin.com,河南省自贸试验区郑州片区(经开)经北六路99号,科技技术研究、开发和智能产品销售；机器人、物联网技术软件的技术服务、技术开发及销售；计算机信息系统技术开发、设计、集中维护；货物或技术进出口；车辆智能系统及配套产品的技术研究及销售；生产：车辆配件、智能产品；房屋租赁。(依法须经批准的项目，经相关部门批准后方可开展经营活动),389,电气控制系统产品及整体解决方案的研发、生产和销售，主要产品包括电机驱动控制系统、整机控制系统和车联网产品及应用等。,BSE
833665.BJ,北京清大天达光电科技股份有限公司,110302003500845,焦炳华,陆峰,段杰,4422.6858,20020109,北京,北京市,公司是一家民营企业，所属行业为专用设备制造行业。公司主营业务为自动化生产线的研发、设计、生产与销售，公司以技术为依托为客户提供系统解决方案。主要产品有配向膜形成设备、框胶设备、对位压合设备、检测设备、清洗设备、物流搬运设备与红(绿)激光刻线设备、固化设备、涂胶设备等。公司的关键技术具备良好的可移植性，可广泛应用电子信息产业、新能源、消费类电子、工业仪器仪表、医药、通信、汽车电子等多个领域。由于高世代平板显示及薄膜太阳能产业需求增长迅速，公司目前主要集中于平板显示及太阳能领域。经多年积累，公司已掌握自动化生产线所需的核心技术。在平板显示行业及薄膜太阳能行业已经成长为国内龙头企业。清大天达公司是在夹缝中成长起来的民族企业的典型代表，是中国专用设备行业中民族企业的希望之星。公司依靠自身技术优势已经成长为细分行业的领跑者。,www.bjtstd.com.cn,dongmi@bjtstd.com.cn,北京市平谷区马坊镇金马北街61号院2号楼1至2层101,生产平板显示器生产线设备、太阳能生产线设备、半导体生产线设备及配件；平板显示器生产线设备、太阳能生产线设备、半导体生产线设备及配件的技术开发及转让、技术培训与咨询(中介除外)、销售；工业自动控制系统装置制造；信息系统集成和物联网技术服务；软件开发；货物进出口、代理进出口、技术进出口。(市场主体依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。),192,显示面板类专用设备、MEMS传感器专用设备等电子工业专用自动化生产线设备，以及与上述自动化专用设备相关的备品备件及软件技术服务支持。,BSE
920407.BJ,河南驰诚电气股份有限公司,410102100010950,徐卫锋,石保敬,翟硕,8538.4,20041227,河南,郑州市,"公司是河南省科技厅认定的第二批高新技术企业之一，专业从事高、精、尖仪器仪表的研发、生产与销售，具有自营进出口资格，并通过了国际质量体系ISO9001：2008认证。多年来通过公司工程技术人员的不断努力探索，加之与解放军信息工程大学、郑州大学等高等院校的广泛合作，所研发的产品，以良好的性能获得广大用户的好评。公司主要产品包括：可燃气体报警仪、毒性气体报警仪、酒精检测仪、露点仪、气体纯度仪等，广泛应用于电力、电子、冶金、化工、石油、煤炭、矿山、铁路、医药和科研机构等领域。驰诚电气公司以“科技创新、以人为本、诚信经营”为宗旨，以“研制优质产品,准确、及时、有效的为客户提供最佳的产品解决方案”为目标，以良好的信誉与全国近三十个省市的用户建立了广泛的合作关系，形成了以公司为主体、以经销商为辅的立体化营销服务网络。",www.cce-china.com,chicheng834407@dingtalk.com,河南省郑州市高新区长椿路11号研发5号楼B座17层,许可项目：第二类医疗器械生产；建筑智能化系统设计(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准)一般项目：仪器仪表制造；仪器仪表销售；电子产品销售；机械设备研发；环境保护专用设备制造；环境保护专用设备销售；安防设备制造；安防设备销售；安全系统监控服务；第二类医疗器械销售；信息系统集成服务；计算机系统服务；软件开发；软件销售；物联网技术研发；物联网技术服务；数据处理服务；计算机软硬件及辅助设备零售；计算机软硬件及辅助设备批发；配电开关控制设备销售；五金产品零售；五金产品批发；电线、电缆经营；劳动保护用品销售；化工产品销售(不含许可类化工产品)；货物进出口；技术进出口；工业自动控制系统装置销售；工业自动控制系统装置制造；阀门和旋塞研发；阀门和旋塞销售；普通阀门和旋塞制造(不含特种设备制造)；光学仪器制造；光学仪器销售，环境监测专用仪器仪表制造；环境监测专用仅器仪表销售(除依法须经批准的项目外，凭营业执照依法自主开展经营活动),401,"公司主营业务是气体环境安全监测产品的研发,生产和销售,主要产品为气体环境安全监测领域的智能仪器仪表,报警控制系统及配套,智能传感器.",BSE
874063.BJ,厦门东昂科技股份有限公司,350211200007023,庄俊辉,庄俊辉,汪海俊,15333.3339,20080218,福建,厦门市,公司主要从事专业移动照明工具的研发、生产和销售，产品包括折叠灯、泛光灯、口袋灯、笔灯、长灯、头灯等多个系列，涉及230余种型号，形成了较为全面的产品布局。公司产品主要应用于专业维修(车辆、船舶、航空器和工程机械设备等维修)、建筑施工、户外作业以及应急防灾等特殊场景，使客户在强振动、强冲击、重油污、高低温、高湿、高压力等复杂环境下获得安全稳定和便捷的照明体验。公司深耕专业移动照明工具领域，视研发创新为企业发展的核心驱动力。经过多年的技术积累和产品革新，东昂科技打造了一支对行业技术发展和应用有深入理解的专业研发团队，将创新技术不断融合到产品革新升级中。公司共拥有境内专利201项及境外专利12项，其中境内专利包括发明专利6项、实用新型专利112项、外观设计专利83项。公司荣获工业与信息化部专精特新“小巨人”企业、厦门市成长型中小企业、福建省知识产权优势企业、厦门市企业技术中心、厦门市工业设计中心、福建省科技小巨人领军企业等奖项，此外公司被连续认定为国家高新技术企业，产品获得了“红点奖”、“当代好设计奖”等设计奖项。公司与实耐宝、百耐、伍尔特等国际知名工具类企业保持了长期稳定的合作关系，在专业移动照明工具领域，公司系实耐宝、百耐、伍尔特的核心供应商。公司数次被授予“Snap-on年度创新奖”、“Snap-on最佳产品质量奖”、“Snap-on年度十佳供应商”、“BERNER A级供应商”、“Würth A级供应商”等奖项，获得客户的广泛认可。,www.poweroninnovation.com,ir@poweronlighting.com,福建省厦门市集美区华陵一路2号,"一般项目:半导体照明器件制造;半导体照明器件销售;照明器具制造;照明器具销售;风动和电动工具制造;风动和电动工具销售;电池制造;电池销售;照明器具生产专用设备销售;电气设备销售;电子元器件批发;机械电气设备制造;电子元器件零售;通用设备制造(不含特种设备制造);模具制造;模具销售;塑料制品制造;塑料制品销售;电子专用材料制造;电子专用材料研发;电子专用材料销售;五金产品研发;新材料技术推广服务;技术推广服务;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;新材料技术研发;国内货物运输代理;国际货物运输代理;技术进出口;货物进出口。(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)",286,专业移动照明工具的研发、生产与销售,BSE
837341.BJ,安阳睿恒数控机床股份有限公司,410523080507965,杜建伟,杜建伟,刘蔚蔚,7160.0,20110118,河南,安阳市,公司是一家专门从事高精密数控轧辊机床和激光加工成套设备的研发、制造、加工、服务及销售为一体的高新技术企业，拥有安阳市激光加工技术工程技术研究中心。位于千年古城“易经圣地”“岳飞故里”河南汤阴县产业集聚区，通过了ISO9001国际管理体系认证。公司占地60余亩，拥有加工、装配、仓储物流等先进生产线，拥有立式加工中心、卧式加工中心、大型龙门刨铣床、大型导轨磨床、高精密卧式镗床、激光干涉仪等先进设备，具备年产300余台套高精密数控轧辊车床及激光成套设备的生产制造能力。,www.ayrhcnc.com,ayrhcnc@163.com,河南省安阳市汤阴县韩庄乡工兴大道与岳庙街交叉口东南角01号,"一般项目:金属切削机床制造;金属加工机械制造;数控机床销售;金属切削机床销售;新型金属功能材料销售;电气设备销售;通用设备修理;机械设备研发;通用设备制造(不含特种设备制造);机械零件、零部件加工;机械零件、零部件销售;机械设备租赁;金属工具销售;金属切割及焊接设备制造;金属切割及焊接设备销售;金属工具制造;金属表面处理及热处理加工;普通机械设备安装服务;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;货物进出口;模具制造;模具销售;有色金属合金制造;新材料技术研发;有色金属合金销售(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)许可项目:道路货物运输(不含危险货物)(依法须经批准的项目,经相关部门批准后方可开展经营活动,具体经营项目以相关部门批准文件或许可证件为准)",181,数控机床和激光加工成套设备的研发、生产和销售。,BSE
